Fed ID,District Code,CDS Code,County Name,District Type,Grade Low,Grade High,Grade Low Census,Grade High Census,Assistance Status,Locale,Enroll Total,Enroll Charter,Enroll Non Charter,African American,African American (%),American Indian,American Indian (%),Asian,Asian (%),Filipino,Filipino (%),Hispanic,Hispanic (%),Pacific Islander,Pacific Islander (%),White,White (%),Two or More Races,Two or More Races (%),Not Reported,Not Reported (%),English Learner,English Learner (%),Foster,Foster (%),Homeless,Homeless (%),Migrant,Migrant (%),Students with Disabilities,Students with Disabilities (%),Socioeconomically Disadvantaged,Socioeconomically Disadvantaged (%),District Label,District Name,EDP 365,Expense ADA,Expense per ADA,LEA Type,Decimal Difference
630090.0,62984,12629840000000.0,Humboldt,Elementary,KG,8,KG,8,Differentiated Assistance,Town,65.0,0.0,65.0,3.0,4.6,4.0,6.2,0.0,0.0,0.0,0.0,15.0,23.1,0.0,0.0,34.0,52.3,6.0,9.2,3.0,4.6,2.0,3.1,2.0,3.1,12.0,18.5,0.0,0.0,14.0,21.5,52.0,80.0,Peninsula Union (Humboldt),Peninsula Union Elementary,1355766.43,55.08,24614.5,Elementary,0.18010167029774876
632730.0,63008,12630080000000.0,Humboldt,Elementary,KG,8,KG,8,General Assistance,Town,307.0,0.0,307.0,4.0,1.3,5.0,1.6,3.0,1.0,0.0,0.0,59.0,19.2,0.0,0.0,211.0,68.7,19.0,6.2,6.0,2.0,25.0,8.1,3.0,1.0,24.0,7.8,0.0,0.0,45.0,14.7,239.0,77.9,Rio Dell Elementary (Humboldt),Rio Dell Elementary,5740844.73,285.52,20106.63,Elementary,0.07523115718688715
636100.0,63024,12630240000000.0,Humboldt,Elementary,KG,8,KG,8,Differentiated Assistance,Town,192.0,0.0,192.0,0.0,0.0,4.0,2.1,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,129.0,67.2,29.0,15.1,5.0,2.6,6.0,3.1,2.0,1.0,12.0,6.2,0.0,0.0,26.0,13.5,147.0,76.6,Scotia Union Elementary (Humboldt),Scotia Union Elementary,3276521.59,174.85,18739.04,Elementary,0.09808407206176727
637350.0,63032,12630320000000.0,Humboldt,Elementary,KG,12,KG,6,Differentiated Assistance,Town,845.0,501.0,344.0,8.0,0.9,47.0,5.6,12.0,1.4,0.0,0.0,183.0,21.7,1.0,0.1,477.0,56.4,108.0,12.8,9.0,1.1,47.0,5.6,8.0,0.9,100.0,11.8,0.0,0.0,150.0,17.8,635.0,75.1,South Bay Union Elementary (Humboldt),South Bay Union Elementary,6770884.16,299.93,22574.88,Elementary,1.8173240422765309
637590.0,63040,12630400000000.0,Humboldt,Unified,KG,12,KG,12,General Assistance,Rural,645.0,0.0,645.0,3.0,0.5,28.0,4.3,4.0,0.6,0.0,0.0,141.0,21.9,2.0,0.3,426.0,66.0,38.0,5.9,3.0,0.5,45.0,7.0,6.0,0.9,54.0,8.4,0.0,0.0,78.0,12.1,463.0,71.8,Southern Humboldt Joint Unified (Humboldt),Southern Humboldt Joint Unified,13189258.95,575.53,22916.72,Unified,0.12070613173944023
639720.0,63057,12630570000000.0,Humboldt,Elementary,KG,8,KG,8,Differentiated Assistance,Rural,168.0,0.0,168.0,2.0,1.2,11.0,6.5,1.0,0.6,0.0,0.0,24.0,14.3,1.0,0.6,110.0,65.5,17.0,10.1,2.0,1.2,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,31.0,18.5,105.0,62.5,Trinidad Union Elementary (Humboldt),Trinidad Union Elementary,3076274.34,161.06,19100.18,Elementary,0.043089531851483905
600037.0,75374,12753740000000.0,Humboldt,Unified,KG,12,KG,12,Differentiated Assistance,Rural,482.0,0.0,482.0,2.0,0.4,20.0,4.1,1.0,0.2,2.0,0.4,104.0,21.6,0.0,0.0,343.0,71.2,8.0,1.7,2.0,0.4,15.0,3.1,1.0,0.2,3.0,0.6,0.0,0.0,78.0,16.2,241.0,50.0,Ferndale Unified (Humboldt),Ferndale Unified,9791186.03,452.69,21628.9,Unified,0.06474629437363318
600038.0,75382,12753820000000.0,Humboldt,Unified,KG,12,KG,12,General Assistance,Rural,36.0,0.0,36.0,0.0,0.0,1.0,2.8,0.0,0.0,0.0,0.0,4.0,11.1,0.0,0.0,21.0,58.3,9.0,25.0,1.0,2.8,0.0,0.0,0.0,0.0,4.0,11.1,0.0,0.0,6.0,16.7,14.0,38.9,Mattole Unified (Humboldt),Mattole Unified,1331856.92,33.19,40128.26,Unified,0.08466405543838514
600052.0,75515,12755150000000.0,Humboldt,Unified,KG,12,KG,12,Differentiated Assistance,Town,3686.0,148.0,3538.0,65.0,1.8,158.0,4.3,363.0,9.8,15.0,0.4,989.0,26.8,57.0,1.5,1578.0,42.8,451.0,12.2,10.0,0.3,617.0,16.7,58.0,1.6,281.0,7.6,1.0,0.0,605.0,16.4,2572.0,69.8,Eureka City Schools (Humboldt),Eureka City Unified,58209537.19,3169.55,18365.24,Unified,0.16294111151425275
601420.0,76802,12768020000000.0,Humboldt,Elementary,KG,8,PK,8,Differentiated Assistance,Town,1278.0,230.0,1048.0,4.0,0.3,45.0,3.5,15.0,1.2,1.0,0.1,473.0,37.0,0.0,0.0,622.0,48.7,112.0,8.8,6.0,0.5,167.0,13.1,14.0,1.1,71.0,5.6,0.0,0.0,262.0,20.5,974.0,76.2,Fortuna Elementary (Humboldt),Fortuna Elementary,19250872.45,977.03,19703.46,Elementary,0.3080458123087316
605790.0,63073,13630730000000.0,Imperial,Elementary,KG,8,KG,8,Differentiated Assistance,Town,3901.0,0.0,3901.0,29.0,0.7,3.0,0.1,3.0,0.1,20.0,0.5,3719.0,95.3,3.0,0.1,107.0,2.7,5.0,0.1,12.0,0.3,1533.0,39.3,19.0,0.5,35.0,0.9,390.0,10.0,530.0,13.6,3318.0,85.1,Brawley Elementary (Imperial),Brawley Elementary,72445985.54,3550.23,20406.0,Elementary,0.09880204944468386
605820.0,63081,13630810000000.0,Imperial,High,09,12,09,12,Differentiated Assistance,Town,2022.0,0.0,2022.0,11.0,0.5,1.0,0.0,14.0,0.7,2.0,0.1,1912.0,94.6,1.0,0.0,74.0,3.7,6.0,0.3,1.0,0.0,465.0,23.0,9.0,0.4,7.0,0.3,263.0,13.0,278.0,13.7,1526.0,75.5,Brawley Union High (Imperial),Brawley Union High,36795398.69,1864.52,19734.52,High School,0.08446141634308027
606900.0,63099,13630990000000.0,Imperial,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,8146.0,0.0,8146.0,4.0,0.0,3.0,0.0,16.0,0.2,0.0,0.0,8013.0,98.4,0.0,0.0,45.0,0.6,1.0,0.0,64.0,0.8,4874.0,59.8,23.0,0.3,508.0,6.2,519.0,6.4,875.0,10.7,7185.0,88.2,Calexico Unified (Imperial),Calexico Unified,164293777.19,7506.47,21886.96,Unified,0.08519716990809258
606990.0,63107,13631070000000.0,Imperial,Unified,KG,12,KG,12,Differentiated Assistance,Town,1086.0,0.0,1086.0,31.0,2.9,1.0,0.1,1.0,0.1,2.0,0.2,982.0,90.4,0.0,0.0,61.0,5.6,8.0,0.7,0.0,0.0,310.0,28.5,4.0,0.4,26.0,2.4,197.0,18.1,127.0,11.7,966.0,89.0,Calipatria Unified (Imperial),Calipatria Unified,22178773.44,1001.7,22141.13,Unified,0.08415693321353694
608010.0,63115,13631150000000.0,Imperial,High,09,12,09,12,Differentiated Assistance,City,4023.0,0.0,4023.0,26.0,0.6,4.0,0.1,29.0,0.7,4.0,0.1,3853.0,95.8,2.0,0.0,98.0,2.4,5.0,0.1,2.0,0.0,1007.0,25.0,14.0,0.3,114.0,2.8,309.0,7.7,488.0,12.1,3059.0,76.0,Central Union High (Imperial),Central Union High,77374232.87,3805.08,20334.46,High School,0.05727080639566056
612030.0,63123,13631230000000.0,Imperial,Elementary,KG,8,KG,8,General Assistance,City,5433.0,385.0,5048.0,46.0,0.8,2.0,0.0,16.0,0.3,4.0,0.1,5211.0,95.9,0.0,0.0,105.0,1.9,16.0,0.3,33.0,0.6,2400.0,44.2,19.0,0.3,31.0,0.6,301.0,5.5,755.0,13.9,4487.0,82.6,El Centro Elementary (Imperial),El Centro Elementary,96168744.78,4759.97,20203.65,Elementary,0.14139374827992607
616830.0,63131,13631310000000.0,Imperial,Elementary,KG,8,KG,8,Differentiated Assistance,Suburban,1186.0,0.0,1186.0,2.0,0.2,0.0,0.0,0.0,0.0,1.0,0.1,1162.0,98.0,0.0,0.0,15.0,1.3,0.0,0.0,6.0,0.5,645.0,54.4,4.0,0.3,1.0,0.1,125.0,10.5,138.0,11.6,838.0,70.7,Heber Elementary (Imperial),Heber Elementary,23262785.42,1111.37,20931.63,Elementary,0.06715135373457995
617430.0,63149,13631490000000.0,Imperial,Unified,KG,12,KG,12,General Assistance,Town,1582.0,0.0,1582.0,5.0,0.3,3.0,0.2,0.0,0.0,0.0,0.0,1385.0,87.5,0.0,0.0,181.0,11.4,8.0,0.5,0.0,0.0,700.0,44.2,7.0,0.4,102.0,6.4,187.0,11.8,150.0,9.5,1274.0,80.5,Holtville Unified (Imperial),Holtville Unified,30275048.7,1508.86,20064.85,Unified,0.048473682117625295
618210.0,63164,13631640000000.0,Imperial,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,4672.0,0.0,4672.0,31.0,0.7,1.0,0.0,22.0,0.5,30.0,0.6,4208.0,90.1,1.0,0.0,330.0,7.1,30.0,0.6,19.0,0.4,1121.0,24.0,17.0,0.4,390.0,8.3,72.0,1.5,638.0,13.7,2157.0,46.2,Imperial Unified (Imperial),Imperial Unified,71597788.58,4418.98,16202.33,Unified,0.05725755717382755
623460.0,63172,13631720000000.0,Imperial,Elementary,KG,8,KG,8,General Assistance,Rural,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,51.8,0.0,0.0,55.0,48.2,0.0,0.0,0.0,0.0,11.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.2,20.0,17.5,Magnolia Union Elementary (Imperial),Magnolia Union Elementary,1910335.38,108.42,17619.77,Elementary,0.05146651909241835
624180.0,63180,13631800000000.0,Imperial,Elementary,KG,8,KG,8,General Assistance,Rural,1164.0,0.0,1164.0,3.0,0.3,0.0,0.0,25.0,2.1,3.0,0.3,995.0,85.5,0.0,0.0,102.0,8.8,8.0,0.7,28.0,2.4,158.0,13.6,2.0,0.2,2.0,0.2,11.0,0.9,130.0,11.2,503.0,43.2,McCabe Union Elementary (Imperial),Mccabe Union Elementary,16366967.01,1098.07,14905.21,Elementary,0.06004170954492889
624390.0,63198,13631980000000.0,Imperial,Elementary,KG,8,KG,8,Differentiated Assistance,Suburban,370.0,0.0,370.0,3.0,0.8,1.0,0.3,0.0,0.0,0.0,0.0,338.0,91.4,2.0,0.5,22.0,5.9,2.0,0.5,2.0,0.5,220.0,59.5,0.0,0.0,0.0,0.0,38.0,10.3,62.0,16.8,240.0,64.9,Meadows Union (Imperial),Meadows Union Elementary,8045994.9,339.62,23691.17,Elementary,0.08945291796713974
626430.0,63206,13632060000000.0,Imperial,Elementary,KG,8,KG,8,General Assistance,Rural,69.0,0.0,69.0,2.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,48.0,69.6,0.0,0.0,19.0,27.5,0.0,0.0,0.0,0.0,8.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.5,36.0,52.2,Mulberry Elementary (Imperial),Mulberry Elementary,1020181.96,62.46,16333.36,Elementary,0.1047070124879923
635070.0,63214,13632140000000.0,Imperial,Unified,KG,12,KG,12,Differentiated Assistance,Rural,589.0,0.0,589.0,2.0,0.3,266.0,45.2,0.0,0.0,0.0,0.0,286.0,48.6,0.0,0.0,15.0,2.5,16.0,2.7,4.0,0.7,129.0,21.9,1.0,0.2,45.0,7.6,33.0,5.6,108.0,18.3,521.0,88.5,San Pasqual Valley Unified (Imperial),San Pasqual Valley Unified,18898647.25,530.05,35654.46,Unified,0.1112159230261297
636210.0,63222,13632220000000.0,Imperial,Elementary,KG,8,KG,8,General Assistance,Rural,337.0,0.0,337.0,1.0,0.3,4.0,1.2,0.0,0.0,1.0,0.3,303.0,89.9,1.0,0.3,17.0,5.0,10.0,3.0,0.0,0.0,170.0,50.4,0.0,0.0,17.0,5.0,44.0,13.1,59.0,17.5,318.0,94.4,Seeley Union Elementary (Imperial),Seeley Union Elementary,7540417.14,307.44,24526.47,Elementary,0.09614884205048141
642180.0,63230,13632300000000.0,Imperial,Elementary,KG,8,KG,8,General Assistance,Rural,323.0,0.0,323.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,320.0,99.1,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,157.0,48.6,4.0,1.2,41.0,12.7,40.0,12.4,30.0,9.3,308.0,95.4,Westmorland Union Elementary (Imperial),Westmorland Union Elementary,8661415.22,293.27,29533.93,Elementary,0.10137416033007134
604950.0,63248,14632480000000.0,Inyo,Unified,KG,12,KG,12,General Assistance,Rural,151.0,0.0,151.0,0.0,0.0,44.0,29.1,0.0,0.0,0.0,0.0,50.0,33.1,0.0,0.0,36.0,23.8,20.0,13.2,1.0,0.7,10.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.9,95.0,62.9,Big Pine Unified (Inyo),Big Pine Unified,4979865.76,130.52,38154.04,Unified,0.15691081826539985
610680.0,63271,14632710000000.0,Inyo,Unified,KG,12,KG,12,General Assistance,Rural,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.1,0.0,0.0,6.0,35.3,1.0,5.9,2.0,11.8,4.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.1,Death Valley Unified (Inyo),Death Valley Unified,1515655.36,15.8,95927.55,Unified,0.07594936708860754
622440.0,63289,14632890000000.0,Inyo,Unified,KG,12,KG,12,Differentiated Assistance,Rural,299.0,0.0,299.0,0.0,0.0,27.0,9.0,3.0,1.0,1.0,0.3,176.0,58.9,0.0,0.0,65.0,21.7,27.0,9.0,0.0,0.0,52.0,17.4,5.0,1.7,1.0,0.3,0.0,0.0,37.0,12.4,198.0,66.2,Lone Pine Unified (Inyo),Lone Pine Unified,7107877.86,270.97,26231.24,Unified,0.1034431855925009
629190.0,63297,14632970000000.0,Inyo,Unified,KG,12,KG,12,General Assistance,Rural,101.0,0.0,101.0,2.0,2.0,16.0,15.8,0.0,0.0,1.0,1.0,42.0,41.6,0.0,0.0,20.0,19.8,17.0,16.8,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.8,35.0,34.7,Owens Valley Unified (Inyo),Owens Valley Unified,3128315.5,97.19,32187.63,Unified,0.039201563946908144
633690.0,63305,14633050000000.0,Inyo,Elementary,KG,5,KG,8,General Assistance,Rural,69.0,0.0,69.0,0.0,0.0,5.0,7.2,1.0,1.4,0.0,0.0,11.0,15.9,0.0,0.0,40.0,58.0,4.0,5.8,8.0,11.6,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.3,25.0,36.2,Round Valley Joint Elementary (Inyo),Round Valley Joint Elementary,1680458.47,62.01,27099.8,Elementary,0.11272375423318823
601409.0,76687,14766870000000.0,Inyo,Unified,KG,12,KG,12,Differentiated Assistance,Town,1933.0,0.0,1933.0,4.0,0.2,280.0,14.5,13.0,0.7,1.0,0.1,796.0,41.2,2.0,0.1,658.0,34.0,152.0,7.9,27.0,1.4,199.0,10.3,15.0,0.8,71.0,3.7,0.0,0.0,288.0,14.9,1245.0,64.4,Bishop Unified (Inyo),Bishop Unified,32427905.67,1781.1,18206.67,Unified,0.08528437482454668
603270.0,63313,15633130000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Town,2915.0,0.0,2915.0,24.0,0.8,1.0,0.0,8.0,0.3,4.0,0.1,2735.0,93.8,0.0,0.0,113.0,3.9,3.0,0.1,27.0,0.9,1814.0,62.2,16.0,0.5,65.0,2.2,462.0,15.8,278.0,9.5,2751.0,94.4,Arvin Union (Kern),Arvin Union Elementary,55208600.97,2711.75,20359.03,Elementary,0.07495159952060478
603630.0,63321,15633210000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,City,28761.0,0.0,28761.0,2118.0,7.4,109.0,0.4,200.0,0.7,99.0,0.3,23719.0,82.5,28.0,0.1,2174.0,7.6,314.0,1.1,0.0,0.0,7864.0,27.3,246.0,0.9,841.0,2.9,904.0,3.1,3195.0,11.1,26509.0,92.2,Bakersfield City (Kern),Bakersfield City Elementary,564949216.52,26760.44,21111.36,Elementary,0.07475811309530044
604260.0,63339,15633390000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,Suburban,1946.0,0.0,1946.0,121.0,6.2,9.0,0.5,3.0,0.2,4.0,0.2,1134.0,58.3,0.0,0.0,600.0,30.8,69.0,3.5,6.0,0.3,249.0,12.8,31.0,1.6,27.0,1.4,21.0,1.1,287.0,14.7,1886.0,96.9,Beardsley Elementary (Kern),Beardsley Elementary,36565362.82,1781.07,20530.0,Elementary,0.0926016383409973
605250.0,63354,15633540000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,19.0,0.0,19.0,0.0,0.0,1.0,5.3,0.0,0.0,0.0,0.0,9.0,47.4,0.0,0.0,9.0,47.4,0.0,0.0,0.0,0.0,2.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.8,Blake Elementary (Kern),Blake Elementary,315837.85,17.32,18235.44,Elementary,0.09699769053117781
606390.0,63362,15633620000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,City,19369.0,0.0,19369.0,1488.0,7.7,62.0,0.3,2026.0,10.5,113.0,0.6,11909.0,61.5,74.0,0.4,2649.0,13.7,369.0,1.9,679.0,3.5,2818.0,14.5,150.0,0.8,97.0,0.5,0.0,0.0,2511.0,13.0,14838.0,76.6,Panama-Buena Vista Union (Kern),Panama-Buena Vista Union Elementary,318781769.36,18108.82,17603.67,Elementary,0.0695892940567083
606720.0,63370,15633700000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,287.0,0.0,287.0,5.0,1.7,1.0,0.3,1.0,0.3,0.0,0.0,262.0,91.3,0.0,0.0,18.0,6.3,0.0,0.0,0.0,0.0,161.0,56.1,2.0,0.7,0.0,0.0,5.0,1.7,32.0,11.1,247.0,86.1,Buttonwillow Union Elementary (Kern),Buttonwillow Union Elementary,7899137.11,264.48,29866.67,Elementary,0.08514821536600113
606960.0,63388,15633880000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.2,0.0,0.0,32.0,61.5,8.0,15.4,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.7,41.0,78.8,Caliente Union Elementary (Kern),Caliente Union Elementary,1173568.34,48.6,24147.5,Elementary,0.06995884773662549
610890.0,63404,15634040000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Suburban,6235.0,1839.0,4396.0,30.0,0.5,15.0,0.2,61.0,1.0,527.0,8.5,5455.0,87.5,2.0,0.0,78.0,1.3,33.0,0.5,34.0,0.5,2133.0,34.2,31.0,0.5,69.0,1.1,304.0,4.9,567.0,9.1,5562.0,89.2,Delano Union Elementary (Kern),Delano Union Elementary,102556406.15,4240.99,24182.19,Elementary,0.4701755957924919
610860.0,63412,15634120000000.0,Kern,High,09,12,09,12,General Assistance,Rural,4054.0,0.0,4054.0,17.0,0.4,0.0,0.0,33.0,0.8,299.0,7.4,3635.0,89.7,1.0,0.0,58.0,1.4,11.0,0.3,0.0,0.0,961.0,23.7,8.0,0.2,21.0,0.5,246.0,6.1,355.0,8.8,3693.0,91.1,Delano Joint Union High (Kern),Delano Joint Union High,78127135.4,3801.96,20549.17,High School,0.06629212301023682
611130.0,63420,15634200000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,96.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,72.0,32.3,2.0,0.9,0.0,0.0,10.0,4.5,10.0,4.5,223.0,100.0,Di Giorgio Elementary (Kern),Di Giorgio Elementary,4869904.73,220.39,22096.76,Elementary,0.01184264258813927
611940.0,63438,15634380000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,Rural,1113.0,0.0,1113.0,17.0,1.5,8.0,0.7,0.0,0.0,1.0,0.1,967.0,86.9,0.0,0.0,80.0,7.2,16.0,1.4,24.0,2.2,289.0,26.0,11.0,1.0,178.0,16.0,14.0,1.3,129.0,11.6,1082.0,97.2,Edison Elementary (Kern),Edison Elementary,20347225.34,1035.78,19644.35,Elementary,0.07455251115101666
612360.0,63446,15634460000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,167.0,0.0,167.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,134.0,80.2,3.0,1.8,0.0,0.0,10.0,6.0,3.0,1.8,0.0,0.0,0.0,0.0,23.0,13.8,97.0,58.1,Elk Hills Elementary (Kern),Elk Hills Elementary,2790072.46,156.25,17856.46,Elementary,0.0688
613290.0,63461,15634610000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,Suburban,2687.0,0.0,2687.0,55.0,2.0,2.0,0.1,32.0,1.2,3.0,0.1,2441.0,90.8,1.0,0.0,98.0,3.6,26.0,1.0,29.0,1.1,903.0,33.6,11.0,0.4,133.0,4.9,211.0,7.9,255.0,9.5,2610.0,97.1,Fairfax Elementary (Kern),Fairfax Elementary,47242401.36,2546.67,18550.66,Elementary,0.05510333101658241
614700.0,63479,15634790000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,City,3078.0,0.0,3078.0,119.0,3.9,23.0,0.7,92.0,3.0,58.0,1.9,1538.0,50.0,16.0,0.5,1096.0,35.6,101.0,3.3,35.0,1.1,216.0,7.0,19.0,0.6,67.0,2.2,0.0,0.0,392.0,12.7,2120.0,68.9,Fruitvale Elementary (Kern),Fruitvale Elementary,46263255.7,2945.33,15707.33,Elementary,0.04504418859686354
615000.0,63487,15634870000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,184.0,0.0,184.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,144.0,78.3,0.0,0.0,37.0,20.1,1.0,0.5,0.0,0.0,48.0,26.1,1.0,0.5,0.0,0.0,0.0,0.0,9.0,4.9,168.0,91.3,General Shafter Elementary (Kern),General Shafter Elementary,3525420.62,182.45,19322.67,Elementary,0.008495478213209161
616050.0,63503,15635030000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,City,9021.0,0.0,9021.0,483.0,5.4,9.0,0.1,134.0,1.5,27.0,0.3,7856.0,87.1,5.0,0.1,422.0,4.7,84.0,0.9,1.0,0.0,2135.0,23.7,65.0,0.7,326.0,3.6,331.0,3.7,782.0,8.7,8679.0,96.2,Greenfield Union (Kern),Greenfield Union,156857485.92,8411.26,18648.51,Elementary,0.07249092288194632
619540.0,63529,15635290000000.0,Kern,High,09,12,09,12,Differentiated Assistance,City,43116.0,574.0,42542.0,2320.0,5.4,227.0,0.5,1149.0,2.7,440.0,1.0,30954.0,71.8,124.0,0.3,7088.0,16.4,363.0,0.8,451.0,1.0,4382.0,10.2,336.0,0.8,486.0,1.1,651.0,1.5,5328.0,12.4,33830.0,78.5,Kern High (Kern),Kern High,762562100.67,39623.41,19245.24,High School,0.08814460946193163
619590.0,63545,15635450000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,Rural,779.0,0.0,779.0,11.0,1.4,22.0,2.8,3.0,0.4,3.0,0.4,180.0,23.1,1.0,0.1,541.0,69.4,17.0,2.2,1.0,0.1,14.0,1.8,20.0,2.6,7.0,0.9,0.0,0.0,150.0,19.3,647.0,83.1,Kernville Union Elementary (Kern),Kernville Union Elementary,16906325.93,696.89,24259.68,Elementary,0.11782347285798335
620730.0,63552,15635520000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,City,1599.0,0.0,1599.0,72.0,4.5,7.0,0.4,95.0,5.9,24.0,1.5,1093.0,68.4,2.0,0.1,181.0,11.3,57.0,3.6,68.0,4.3,262.0,16.4,9.0,0.6,29.0,1.8,0.0,0.0,182.0,11.4,1068.0,66.8,Lakeside Union (Kern),Lakeside Union Elementary,19289810.4,1467.99,13140.29,Elementary,0.08924447714221485
620850.0,63560,15635600000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Suburban,2613.0,0.0,2613.0,4.0,0.2,0.0,0.0,4.0,0.2,0.0,0.0,2585.0,98.9,0.0,0.0,20.0,0.8,0.0,0.0,0.0,0.0,1355.0,51.9,7.0,0.3,75.0,2.9,312.0,11.9,232.0,8.9,2249.0,86.1,Lamont Elementary (Kern),Lamont Elementary,47009778.62,2498.66,18814.0,Elementary,0.04576052764281661
621450.0,63578,15635780000000.0,Kern,Elementary,KG,8,KG,8,Differentiated Assistance,Town,3333.0,810.0,2523.0,22.0,0.7,3.0,0.1,33.0,1.0,1.0,0.0,3081.0,92.4,3.0,0.1,180.0,5.4,4.0,0.1,6.0,0.2,1037.0,31.1,24.0,0.7,141.0,4.2,57.0,1.7,401.0,12.0,2880.0,86.4,Richland Union Elementary (Kern),Richland Union Elementary,51779421.75,2345.32,22077.76,Elementary,0.421128033701158
621900.0,63586,15635860000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.8,0.0,0.0,15.0,78.9,1.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.5,13.0,68.4,Linns Valley-Poso Flat Union (Kern),Linns Valley-Poso Flat Union,639067.2,17.29,36961.67,Elementary,0.09890109890109895
622950.0,63594,15635940000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,271.0,0.0,271.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,267.0,98.5,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,133.0,49.1,0.0,0.0,0.0,0.0,134.0,49.4,24.0,8.9,207.0,76.4,Lost Hills Union Elementary (Kern),Lost Hills Union Elementary,7906919.43,265.3,29803.69,Elementary,0.021485111194873684
623760.0,63610,15636100000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,285.0,0.0,285.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,221.0,77.5,0.0,0.0,62.0,21.8,0.0,0.0,0.0,0.0,29.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.8,171.0,60.0,Maple Elementary (Kern),Maple Elementary,4709675.62,270.88,17386.58,Elementary,0.0521264028352038
623820.0,63628,15636280000000.0,Kern,Unified,KG,12,KG,12,Differentiated Assistance,Rural,14535.0,14229.0,306.0,613.0,4.2,47.0,0.3,460.0,3.2,136.0,0.9,5302.0,36.5,39.0,0.3,6736.0,46.3,995.0,6.8,207.0,1.4,415.0,2.9,16.0,0.1,92.0,0.6,26.0,0.2,1469.0,10.1,7075.0,48.7,Maricopa Unified (Kern),Maricopa Unified,7810924.74,281.45,27752.44,Unified,50.643275892698526
624330.0,63651,15636510000000.0,Kern,Elementary,KG,8,KG,8,General Assistance,Rural,69.0,0.0,69.0,3.0,4.3,0.0,0.0,1.0,1.4,0.0,0.0,22.0,31.9,0.0,0.0,42.0,60.9,1.0,1.4,0.0,0.0,2.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.8,28.0,40.6,McKittrick Elementary (Kern),Mckittrick Elementary,2918933.88,93.03,31376.26,Elementary,0.25830377297645923
